adoption_id,customer_id,feature_id,date_id,adoption_date,activation_date,activation_lag_days,acquisition_channel,is_activated,days_to_first_transaction
ADO017168,CUST00710,FEAT005,20220929,2022-09-29,2022-10-12,13,Email,0,11.0
ADO017169,CUST04115,FEAT002,20221208,2022-12-08,2022-12-20,12,In-App Banner,1,
ADO017170,CUST03334,FEAT004,20220614,2022-06-14,2022-06-16,2,Email,1,
ADO017171,CUST03217,FEAT005,20220615,2022-06-15,2022-07-06,21,Referral,0,59.0
ADO017172,CUST01885,FEAT002,20230602,2023-06-02,2023-06-28,26,Email,1,2.0
ADO017173,CUST02205,FEAT001,20230107,2023-01-07,2023-01-20,13,Email,1,43.0
ADO017174,CUST02875,FEAT004,20220327,2022-03-27,2022-04-18,22,In-App Banner,1,23.0
ADO017175,CUST02200,FEAT007,20230409,2023-04-09,2023-04-19,10,Push Notification,1,52.0
ADO017176,CUST02426,FEAT001,20220923,2022-09-23,2022-10-05,12,Push Notification,0,24.0
ADO017177,CUST02000,FEAT002,20230712,2023-07-12,2023-07-20,8,In-App Banner,1,49.0
ADO017178,CUST02634,FEAT003,20221129,2022-11-29,2022-12-08,9,Email,1,37.0
ADO017179,CUST00028,FEAT003,20220402,2022-04-02,2022-04-06,4,Push Notification,1,23.0
ADO017180,CUST00602,FEAT004,20230618,2023-06-18,2023-07-08,20,In-App Banner,1,41.0
ADO017181,CUST01676,FEAT001,20220322,2022-03-22,2022-03-26,4,Referral,1,
ADO017182,CUST04970,FEAT003,20220908,2022-09-08,2022-09-09,1,Email,1,7.0
ADO017183,CUST04702,FEAT005,20230617,2023-06-17,2023-07-06,19,Push Notification,1,21.0
ADO017184,CUST01919,FEAT001,20220125,2022-01-25,2022-02-12,18,Push Notification,0,1.0
ADO017185,CUST01246,FEAT005,20220709,2022-07-09,2022-07-13,4,Organic,0,13.0
ADO017186,CUST00325,FEAT007,20220618,2022-06-18,2022-07-10,22,Email,0,
ADO017187,CUST02530,FEAT004,20220312,2022-03-12,2022-04-06,25,Email,1,43.0
ADO017188,CUST04095,FEAT007,20230313,2023-03-13,2023-03-26,13,Push Notification,1,
ADO017189,CUST04528,FEAT007,20220618,2022-06-18,2022-06-30,12,Email,1,18.0
ADO017190,CUST03674,FEAT005,20221024,2022-10-24,2022-10-25,1,In-App Banner,1,33.0
ADO017191,CUST00151,FEAT004,20220108,2022-01-08,2022-01-27,19,In-App Banner,1,30.0
ADO017192,CUST03996,FEAT002,20220815,2022-08-15,2022-08-25,10,In-App Banner,1,
ADO017193,CUST03355,FEAT002,20220709,2022-07-09,2022-07-20,11,Email,1,1.0
ADO017194,CUST00744,FEAT002,20220811,2022-08-11,2022-08-22,11,Push Notification,1,13.0
ADO017195,CUST02724,FEAT002,20220713,2022-07-13,2022-07-14,1,Email,1,9.0
ADO017196,CUST01326,FEAT002,20221213,2022-12-13,2022-12-20,7,Push Notification,1,45.0
ADO017197,CUST01627,FEAT008,20230319,2023-03-19,2023-04-11,23,Push Notification,1,30.0
ADO017198,CUST02118,FEAT006,20230203,2023-02-03,2023-02-16,13,Email,0,
ADO017199,CUST04764,FEAT004,20220816,2022-08-16,2022-08-30,14,Email,1,20.0
ADO017200,CUST03492,FEAT003,20230502,2023-05-02,2023-05-22,20,In-App Banner,1,40.0
ADO017201,CUST02445,FEAT007,20221025,2022-10-25,2022-10-25,0,In-App Banner,1,59.0
ADO017202,CUST02195,FEAT004,20230612,2023-06-12,2023-06-17,5,In-App Banner,0,50.0
ADO017203,CUST02843,FEAT005,20230119,2023-01-19,2023-01-29,10,Email,1,35.0
ADO017204,CUST01861,FEAT001,20220616,2022-06-16,2022-06-19,3,Push Notification,1,22.0
ADO017205,CUST00007,FEAT003,20220607,2022-06-07,2022-06-19,12,Push Notification,1,
ADO017206,CUST03010,FEAT006,20220115,2022-01-15,2022-01-26,11,In-App Banner,1,2.0
ADO017207,CUST01709,FEAT005,20230206,2023-02-06,2023-02-07,1,Referral,1,51.0
ADO017208,CUST04120,FEAT001,20221016,2022-10-16,2022-11-10,25,Email,1,5.0
ADO017209,CUST04737,FEAT003,20230814,2023-08-14,2023-08-20,6,Referral,1,
ADO017210,CUST04359,FEAT004,20230727,2023-07-27,2023-08-19,23,Email,1,30.0
ADO017211,CUST03180,FEAT008,20230602,2023-06-02,2023-06-20,18,In-App Banner,1,7.0
ADO017212,CUST00120,FEAT004,20220411,2022-04-11,2022-04-11,0,Referral,1,
ADO017213,CUST03277,FEAT002,20221215,2022-12-15,2023-01-14,30,Email,1,19.0
ADO017214,CUST04344,FEAT002,20221219,2022-12-19,2022-12-28,9,Referral,0,35.0
ADO017215,CUST02553,FEAT005,20220720,2022-07-20,2022-07-21,1,Referral,0,46.0
ADO017216,CUST01431,FEAT004,20220805,2022-08-05,2022-08-28,23,Email,1,44.0
ADO017217,CUST02086,FEAT002,20220408,2022-04-08,2022-04-21,13,Email,1,37.0
ADO017218,CUST01914,FEAT008,20230401,2023-04-01,2023-04-01,0,In-App Banner,1,
ADO017219,CUST02136,FEAT008,20220523,2022-05-23,2022-06-20,28,Organic,1,27.0
ADO017220,CUST01501,FEAT004,20221028,2022-10-28,2022-11-22,25,In-App Banner,1,27.0
ADO017221,CUST03626,FEAT001,20230807,2023-08-07,2023-08-26,19,Referral,1,38.0
ADO017222,CUST03628,FEAT004,20230501,2023-05-01,2023-05-24,23,Email,1,50.0
ADO017223,CUST02152,FEAT007,20230605,2023-06-05,2023-06-16,11,Push Notification,1,27.0
ADO017224,CUST04799,FEAT001,20220413,2022-04-13,2022-05-13,30,Email,1,1.0
ADO017225,CUST02940,FEAT003,20220929,2022-09-29,2022-10-04,5,Push Notification,0,56.0
ADO017226,CUST02425,FEAT003,20230724,2023-07-24,2023-08-17,24,In-App Banner,1,49.0
ADO017227,CUST04283,FEAT004,20221017,2022-10-17,2022-11-06,20,In-App Banner,0,58.0
ADO017228,CUST02518,FEAT003,20230527,2023-05-27,2023-06-26,30,In-App Banner,0,40.0
ADO017229,CUST00856,FEAT005,20220924,2022-09-24,2022-09-24,0,Referral,0,
ADO017230,CUST04197,FEAT004,20230615,2023-06-15,2023-06-29,14,In-App Banner,1,9.0
ADO017231,CUST03998,FEAT007,20230814,2023-08-14,2023-09-07,24,Referral,1,46.0
ADO017232,CUST01316,FEAT002,20220518,2022-05-18,2022-06-05,18,Referral,1,58.0
ADO017233,CUST04771,FEAT003,20220204,2022-02-04,2022-02-24,20,In-App Banner,0,42.0
ADO017234,CUST00517,FEAT002,20230212,2023-02-12,2023-03-01,17,Email,1,28.0
ADO017235,CUST04289,FEAT002,20221016,2022-10-16,2022-11-06,21,Email,1,
ADO017236,CUST02525,FEAT007,20230505,2023-05-05,2023-06-01,27,Organic,1,
ADO017237,CUST01883,FEAT003,20220112,2022-01-12,2022-02-05,24,Organic,0,14.0
ADO017238,CUST04767,FEAT003,20221114,2022-11-14,2022-11-29,15,In-App Banner,1,44.0
ADO017239,CUST04886,FEAT001,20220413,2022-04-13,2022-04-22,9,Push Notification,1,51.0
ADO017240,CUST04723,FEAT004,20220710,2022-07-10,2022-08-03,24,Email,1,31.0
ADO017241,CUST04107,FEAT006,20221106,2022-11-06,2022-11-10,4,Push Notification,0,42.0
ADO017242,CUST03828,FEAT008,20230125,2023-01-25,2023-02-09,15,In-App Banner,1,18.0
ADO017243,CUST02279,FEAT002,20220415,2022-04-15,2022-04-28,13,Referral,0,
ADO017244,CUST02754,FEAT003,20220905,2022-09-05,2022-09-29,24,Push Notification,1,3.0
ADO017245,CUST02294,FEAT008,20230222,2023-02-22,2023-03-17,23,Push Notification,1,12.0
ADO017246,CUST03073,FEAT003,20230328,2023-03-28,2023-04-14,17,In-App Banner,1,
ADO017247,CUST03434,FEAT008,20220730,2022-07-30,2022-08-20,21,Referral,1,38.0
ADO017248,CUST00831,FEAT006,20230122,2023-01-22,2023-01-31,9,In-App Banner,1,
ADO017249,CUST01938,FEAT004,20230211,2023-02-11,2023-02-13,2,Email,1,41.0
ADO017250,CUST00774,FEAT001,20230219,2023-02-19,2023-03-16,25,In-App Banner,1,60.0
ADO017251,CUST03044,FEAT002,20220522,2022-05-22,2022-05-31,9,Email,1,10.0
ADO017252,CUST04049,FEAT003,20220501,2022-05-01,2022-05-14,13,In-App Banner,1,52.0
ADO017253,CUST02660,FEAT007,20220331,2022-03-31,2022-03-31,0,Referral,1,10.0
ADO017254,CUST01005,FEAT008,20220325,2022-03-25,2022-03-25,0,In-App Banner,1,53.0
ADO017255,CUST04561,FEAT008,20230620,2023-06-20,2023-06-26,6,Organic,1,24.0
ADO017256,CUST04683,FEAT002,20220311,2022-03-11,2022-03-19,8,Push Notification,1,9.0
ADO017257,CUST00628,FEAT003,20220224,2022-02-24,2022-02-26,2,In-App Banner,1,
ADO017258,CUST01059,FEAT002,20220216,2022-02-16,2022-03-13,25,Organic,1,12.0
ADO017259,CUST02503,FEAT005,20230424,2023-04-24,2023-05-02,8,Email,1,41.0
ADO017260,CUST00764,FEAT002,20221117,2022-11-17,2022-12-08,21,Push Notification,0,15.0
ADO017261,CUST03892,FEAT003,20230806,2023-08-06,2023-08-19,13,Push Notification,1,57.0
ADO017262,CUST00791,FEAT003,20221008,2022-10-08,2022-11-05,28,In-App Banner,1,38.0
ADO017263,CUST01547,FEAT003,20230528,2023-05-28,2023-05-29,1,Organic,1,27.0
ADO017264,CUST01525,FEAT004,20220311,2022-03-11,2022-03-16,5,In-App Banner,1,44.0
ADO017265,CUST02110,FEAT003,20221126,2022-11-26,2022-12-21,25,Referral,1,13.0
ADO017266,CUST01263,FEAT007,20220926,2022-09-26,2022-10-23,27,Email,1,28.0
ADO017267,CUST04790,FEAT001,20220704,2022-07-04,2022-07-18,14,Email,1,42.0
ADO017268,CUST02206,FEAT001,20220717,2022-07-17,2022-07-30,13,In-App Banner,1,24.0
ADO017269,CUST02361,FEAT003,20220617,2022-06-17,2022-06-27,10,Email,1,
ADO017270,CUST00498,FEAT003,20220626,2022-06-26,2022-07-08,12,Push Notification,1,
ADO017271,CUST02394,FEAT008,20230213,2023-02-13,2023-02-25,12,In-App Banner,0,10.0
ADO017272,CUST04969,FEAT005,20220515,2022-05-15,2022-06-13,29,In-App Banner,1,51.0
ADO017273,CUST03964,FEAT003,20220628,2022-06-28,2022-07-16,18,In-App Banner,1,53.0
ADO017274,CUST03762,FEAT004,20220602,2022-06-02,2022-06-06,4,In-App Banner,0,
ADO017275,CUST01930,FEAT006,20220429,2022-04-29,2022-05-22,23,Email,0,49.0
ADO017276,CUST03586,FEAT003,20220127,2022-01-27,2022-02-12,16,Referral,1,48.0
ADO017277,CUST03361,FEAT005,20220904,2022-09-04,2022-09-10,6,In-App Banner,1,54.0
ADO017278,CUST02267,FEAT008,20221225,2022-12-25,2023-01-01,7,In-App Banner,1,13.0
ADO017279,CUST02949,FEAT001,20220217,2022-02-17,2022-03-06,17,Referral,1,50.0
ADO017280,CUST01413,FEAT002,20230807,2023-08-07,2023-09-04,28,Organic,0,59.0
ADO017281,CUST00167,FEAT002,20220725,2022-07-25,2022-08-24,30,Push Notification,0,6.0
ADO017282,CUST03190,FEAT003,20230529,2023-05-29,2023-05-30,1,Referral,1,41.0
ADO017283,CUST04564,FEAT006,20221107,2022-11-07,2022-11-15,8,In-App Banner,0,40.0
ADO017284,CUST01259,FEAT002,20230407,2023-04-07,2023-04-23,16,Email,1,52.0
ADO017285,CUST01640,FEAT004,20230306,2023-03-06,2023-03-28,22,Push Notification,1,3.0
ADO017286,CUST01081,FEAT005,20230123,2023-01-23,2023-02-09,17,Push Notification,1,23.0
ADO017287,CUST02426,FEAT003,20220422,2022-04-22,2022-05-13,21,In-App Banner,1,49.0
ADO017288,CUST02346,FEAT005,20230412,2023-04-12,2023-04-22,10,Email,1,15.0
ADO017289,CUST01921,FEAT003,20230518,2023-05-18,2023-06-07,20,Push Notification,1,7.0
ADO017290,CUST01366,FEAT001,20230215,2023-02-15,2023-03-15,28,In-App Banner,1,35.0
ADO017291,CUST04423,FEAT008,20220513,2022-05-13,2022-05-20,7,In-App Banner,1,
ADO017292,CUST04240,FEAT004,20220531,2022-05-31,2022-05-31,0,In-App Banner,1,12.0
ADO017293,CUST01412,FEAT005,20230429,2023-04-29,2023-05-16,17,In-App Banner,1,1.0
ADO017294,CUST00071,FEAT001,20230308,2023-03-08,2023-03-28,20,Organic,1,
ADO017295,CUST03947,FEAT001,20230720,2023-07-20,2023-07-24,4,Push Notification,1,40.0
ADO017296,CUST02197,FEAT003,20230309,2023-03-09,2023-03-19,10,Push Notification,1,2.0
ADO017297,CUST01660,FEAT003,20220105,2022-01-05,2022-01-24,19,Email,1,
ADO017298,CUST01208,FEAT007,20220602,2022-06-02,2022-06-07,5,In-App Banner,1,51.0
ADO017299,CUST01393,FEAT003,20220504,2022-05-04,2022-05-08,4,In-App Banner,1,49.0
ADO017300,CUST04211,FEAT008,20230715,2023-07-15,2023-07-18,3,Email,1,47.0
ADO017301,CUST03267,FEAT005,20220122,2022-01-22,2022-01-28,6,Referral,0,16.0
ADO017302,CUST04396,FEAT001,20220811,2022-08-11,2022-09-04,24,Push Notification,0,50.0
ADO017303,CUST01430,FEAT005,20220603,2022-06-03,2022-06-10,7,Organic,0,30.0
ADO017304,CUST02195,FEAT001,20220315,2022-03-15,2022-04-12,28,In-App Banner,1,55.0
ADO017305,CUST01756,FEAT003,20230724,2023-07-24,2023-08-09,16,In-App Banner,1,50.0
ADO017306,CUST04786,FEAT001,20221005,2022-10-05,2022-10-22,17,Push Notification,1,9.0
ADO017307,CUST01345,FEAT003,20220808,2022-08-08,2022-08-29,21,Email,0,8.0
ADO017308,CUST01040,FEAT004,20220630,2022-06-30,2022-07-16,16,Push Notification,1,38.0
ADO017309,CUST04782,FEAT003,20230804,2023-08-04,2023-08-18,14,Email,1,21.0
ADO017310,CUST00665,FEAT002,20220216,2022-02-16,2022-03-04,16,Push Notification,1,15.0
ADO017311,CUST01613,FEAT005,20220531,2022-05-31,2022-06-29,29,In-App Banner,1,
ADO017312,CUST00909,FEAT003,20220903,2022-09-03,2022-09-23,20,Push Notification,1,57.0
ADO017313,CUST02606,FEAT003,20220702,2022-07-02,2022-07-04,2,Organic,1,
ADO017314,CUST02825,FEAT005,20230101,2023-01-01,2023-01-27,26,Referral,0,31.0
ADO017315,CUST01076,FEAT003,20220608,2022-06-08,2022-06-23,15,In-App Banner,1,38.0
ADO017316,CUST00229,FEAT006,20220222,2022-02-22,2022-03-21,27,In-App Banner,0,
ADO017317,CUST04034,FEAT001,20220927,2022-09-27,2022-10-21,24,Push Notification,1,2.0
ADO017318,CUST02812,FEAT003,20230409,2023-04-09,2023-04-15,6,In-App Banner,1,30.0
ADO017319,CUST00261,FEAT004,20220812,2022-08-12,2022-08-27,15,Push Notification,1,46.0
ADO017320,CUST02074,FEAT003,20230612,2023-06-12,2023-07-09,27,Email,0,44.0
ADO017321,CUST04299,FEAT001,20220806,2022-08-06,2022-08-31,25,Organic,1,21.0
ADO017322,CUST03588,FEAT005,20221003,2022-10-03,2022-10-30,27,Push Notification,0,25.0
ADO017323,CUST01189,FEAT008,20220221,2022-02-21,2022-03-17,24,Email,1,21.0
ADO017324,CUST00428,FEAT003,20230214,2023-02-14,2023-03-07,21,Push Notification,1,8.0
ADO017325,CUST04512,FEAT006,20220910,2022-09-10,2022-09-10,0,Organic,1,59.0
ADO017326,CUST01993,FEAT003,20230322,2023-03-22,2023-04-14,23,In-App Banner,0,6.0
ADO017327,CUST03128,FEAT006,20230510,2023-05-10,2023-06-03,24,Organic,1,7.0
ADO017328,CUST02978,FEAT002,20230604,2023-06-04,2023-06-15,11,Push Notification,1,2.0
ADO017329,CUST04251,FEAT002,20230329,2023-03-29,2023-04-26,28,Email,1,22.0
ADO017330,CUST01854,FEAT001,20220827,2022-08-27,2022-09-06,10,Referral,1,41.0
ADO017331,CUST01822,FEAT002,20230529,2023-05-29,2023-06-04,6,In-App Banner,1,14.0
ADO017332,CUST04087,FEAT002,20220208,2022-02-08,2022-02-13,5,Push Notification,1,
ADO017333,CUST02021,FEAT006,20230701,2023-07-01,2023-07-24,23,Referral,0,50.0
ADO017334,CUST00459,FEAT003,20221201,2022-12-01,2022-12-14,13,Organic,1,17.0
ADO017335,CUST04868,FEAT003,20221024,2022-10-24,2022-11-14,21,In-App Banner,1,56.0
ADO017336,CUST00859,FEAT002,20220622,2022-06-22,2022-07-06,14,Push Notification,1,
ADO017337,CUST01257,FEAT005,20220214,2022-02-14,2022-02-28,14,Email,1,5.0
ADO017338,CUST03284,FEAT003,20220608,2022-06-08,2022-06-16,8,Push Notification,1,45.0
ADO017339,CUST04706,FEAT003,20221228,2022-12-28,2023-01-02,5,Organic,1,22.0
ADO017340,CUST03686,FEAT005,20220909,2022-09-09,2022-10-07,28,Push Notification,1,9.0
ADO017341,CUST00187,FEAT003,20220307,2022-03-07,2022-03-10,3,Email,1,44.0
ADO017342,CUST02632,FEAT005,20221205,2022-12-05,2022-12-15,10,In-App Banner,1,9.0
ADO017343,CUST00917,FEAT002,20220214,2022-02-14,2022-03-14,28,Email,1,
ADO017344,CUST03430,FEAT003,20230410,2023-04-10,2023-05-02,22,Email,1,47.0
ADO017345,CUST02488,FEAT006,20221101,2022-11-01,2022-11-09,8,Referral,1,
ADO017346,CUST04618,FEAT004,20220213,2022-02-13,2022-03-10,25,Email,1,50.0
ADO017347,CUST01020,FEAT002,20230213,2023-02-13,2023-02-28,15,In-App Banner,0,60.0
ADO017348,CUST04028,FEAT005,20230616,2023-06-16,2023-07-14,28,Email,1,50.0
ADO017349,CUST04221,FEAT004,20220223,2022-02-23,2022-03-02,7,Email,1,
ADO017350,CUST00149,FEAT006,20220619,2022-06-19,2022-06-28,9,In-App Banner,1,5.0
ADO017351,CUST01111,FEAT004,20220813,2022-08-13,2022-09-03,21,In-App Banner,1,43.0
ADO017352,CUST00080,FEAT006,20230728,2023-07-28,2023-08-03,6,In-App Banner,0,13.0
ADO017353,CUST00989,FEAT002,20230701,2023-07-01,2023-07-16,15,Email,1,1.0
ADO017354,CUST00987,FEAT008,20221124,2022-11-24,2022-12-16,22,Email,0,28.0
ADO017355,CUST02564,FEAT006,20220119,2022-01-19,2022-02-13,25,Referral,1,59.0
ADO017356,CUST04175,FEAT005,20220111,2022-01-11,2022-01-17,6,In-App Banner,1,58.0
ADO017357,CUST02208,FEAT001,20220730,2022-07-30,2022-08-02,3,Referral,0,37.0
ADO017358,CUST02043,FEAT001,20230328,2023-03-28,2023-04-20,23,Push Notification,1,42.0
ADO017359,CUST01803,FEAT006,20220422,2022-04-22,2022-04-26,4,Referral,1,49.0
ADO017360,CUST04513,FEAT004,20230612,2023-06-12,2023-07-02,20,In-App Banner,1,8.0
ADO017361,CUST04085,FEAT006,20230109,2023-01-09,2023-01-27,18,Email,1,39.0
ADO017362,CUST04638,FEAT004,20230419,2023-04-19,2023-04-26,7,Organic,1,58.0
ADO017363,CUST01454,FEAT002,20230821,2023-08-21,2023-08-25,4,Push Notification,1,
ADO017364,CUST04303,FEAT006,20220209,2022-02-09,2022-02-28,19,In-App Banner,1,31.0
ADO017365,CUST04837,FEAT002,20220527,2022-05-27,2022-06-25,29,Push Notification,1,
ADO017366,CUST04276,FEAT001,20220829,2022-08-29,2022-09-26,28,Organic,0,2.0
ADO017367,CUST04711,FEAT003,20230707,2023-07-07,2023-07-19,12,Organic,1,27.0
ADO017368,CUST04735,FEAT003,20220407,2022-04-07,2022-04-27,20,Organic,1,20.0
ADO017369,CUST03437,FEAT008,20220702,2022-07-02,2022-07-02,0,Referral,1,4.0
ADO017370,CUST03514,FEAT001,20230417,2023-04-17,2023-05-04,17,Push Notification,0,4.0
ADO017371,CUST03398,FEAT002,20220721,2022-07-21,2022-08-19,29,Referral,0,54.0
ADO017372,CUST04447,FEAT008,20220307,2022-03-07,2022-04-03,27,In-App Banner,0,3.0
ADO017373,CUST03175,FEAT005,20230816,2023-08-16,2023-08-18,2,Push Notification,1,
ADO017374,CUST04468,FEAT002,20230207,2023-02-07,2023-02-22,15,In-App Banner,1,6.0
ADO017375,CUST00321,FEAT004,20230424,2023-04-24,2023-05-14,20,Push Notification,0,17.0
ADO017376,CUST04406,FEAT001,20230221,2023-02-21,2023-03-20,27,Email,1,30.0
ADO017377,CUST04806,FEAT005,20220307,2022-03-07,2022-03-10,3,In-App Banner,1,58.0
ADO017378,CUST01364,FEAT006,20230327,2023-03-27,2023-04-20,24,In-App Banner,1,47.0
ADO017379,CUST02739,FEAT007,20230416,2023-04-16,2023-04-23,7,Organic,1,11.0
ADO017380,CUST04130,FEAT004,20220217,2022-02-17,2022-03-05,16,In-App Banner,1,30.0
ADO017381,CUST01111,FEAT002,20221212,2022-12-12,2022-12-28,16,Referral,1,40.0
ADO017382,CUST02470,FEAT002,20220629,2022-06-29,2022-07-26,27,Referral,1,12.0
ADO017383,CUST01377,FEAT004,20230514,2023-05-14,2023-06-07,24,In-App Banner,1,55.0
ADO017384,CUST01206,FEAT001,20220905,2022-09-05,2022-09-07,2,Referral,1,
ADO017385,CUST03819,FEAT002,20220423,2022-04-23,2022-05-13,20,In-App Banner,1,1.0
ADO017386,CUST04685,FEAT005,20230606,2023-06-06,2023-06-28,22,Referral,1,23.0
ADO017387,CUST02254,FEAT003,20230222,2023-02-22,2023-02-22,0,Push Notification,0,9.0
ADO017388,CUST02888,FEAT003,20220713,2022-07-13,2022-08-04,22,Referral,0,2.0
ADO017389,CUST02468,FEAT007,20230208,2023-02-08,2023-03-09,29,Push Notification,1,37.0
ADO017390,CUST03608,FEAT001,20221021,2022-10-21,2022-11-18,28,Organic,1,16.0
ADO017391,CUST00500,FEAT004,20230126,2023-01-26,2023-02-20,25,In-App Banner,1,47.0
ADO017392,CUST04375,FEAT007,20230324,2023-03-24,2023-04-18,25,In-App Banner,1,17.0
ADO017393,CUST04129,FEAT002,20230517,2023-05-17,2023-05-20,3,Push Notification,1,58.0
ADO017394,CUST02379,FEAT002,20230215,2023-02-15,2023-03-12,25,Email,0,13.0
ADO017395,CUST04628,FEAT003,20220406,2022-04-06,2022-04-30,24,Email,1,59.0
ADO017396,CUST03935,FEAT001,20220717,2022-07-17,2022-07-29,12,In-App Banner,1,44.0
ADO017397,CUST02668,FEAT004,20220905,2022-09-05,2022-09-29,24,Push Notification,0,
ADO017398,CUST00106,FEAT008,20220124,2022-01-24,2022-01-25,1,In-App Banner,1,4.0
ADO017399,CUST03858,FEAT005,20230708,2023-07-08,2023-07-15,7,Organic,1,49.0
ADO017400,CUST00958,FEAT003,20230615,2023-06-15,2023-07-11,26,In-App Banner,1,10.0
ADO017401,CUST01282,FEAT001,20230223,2023-02-23,2023-03-01,6,Organic,0,23.0
ADO017402,CUST03905,FEAT006,20220914,2022-09-14,2022-09-16,2,In-App Banner,1,33.0
ADO017403,CUST01524,FEAT002,20221122,2022-11-22,2022-11-23,1,Organic,1,30.0
ADO017404,CUST04221,FEAT003,20220401,2022-04-01,2022-04-20,19,Push Notification,1,28.0
ADO017405,CUST01630,FEAT002,20220825,2022-08-25,2022-09-13,19,In-App Banner,1,31.0
ADO017406,CUST03025,FEAT005,20220929,2022-09-29,2022-10-20,21,Organic,1,
ADO017407,CUST02324,FEAT004,20221017,2022-10-17,2022-11-15,29,Referral,1,20.0
ADO017408,CUST01314,FEAT002,20230331,2023-03-31,2023-04-16,16,In-App Banner,1,3.0
ADO017409,CUST04050,FEAT004,20220628,2022-06-28,2022-07-07,9,Referral,1,8.0
ADO017410,CUST02316,FEAT001,20230325,2023-03-25,2023-04-20,26,Email,1,39.0
ADO017411,CUST03766,FEAT007,20220319,2022-03-19,2022-04-02,14,Push Notification,1,
ADO017412,CUST03211,FEAT008,20230726,2023-07-26,2023-08-07,12,Email,1,46.0
ADO017413,CUST03682,FEAT006,20230806,2023-08-06,2023-08-30,24,Referral,1,
ADO017414,CUST00048,FEAT001,20230120,2023-01-20,2023-01-23,3,Push Notification,0,
ADO017415,CUST01792,FEAT002,20230429,2023-04-29,2023-05-12,13,Email,1,20.0
ADO017416,CUST01355,FEAT002,20220715,2022-07-15,2022-07-29,14,Organic,1,
ADO017417,CUST03079,FEAT005,20220329,2022-03-29,2022-04-24,26,Email,1,33.0
ADO017418,CUST01073,FEAT005,20221121,2022-11-21,2022-12-14,23,Email,1,23.0
ADO017419,CUST04957,FEAT005,20220729,2022-07-29,2022-08-27,29,Email,1,15.0
ADO017420,CUST04034,FEAT002,20230615,2023-06-15,2023-07-12,27,Referral,1,16.0
ADO017421,CUST04045,FEAT001,20230801,2023-08-01,2023-08-01,0,In-App Banner,0,45.0
ADO017422,CUST00574,FEAT003,20220701,2022-07-01,2022-07-17,16,Referral,1,56.0
ADO017423,CUST01444,FEAT001,20220326,2022-03-26,2022-04-25,30,Push Notification,0,43.0
ADO017424,CUST01322,FEAT002,20230220,2023-02-20,2023-02-26,6,In-App Banner,0,
ADO017425,CUST01397,FEAT003,20221129,2022-11-29,2022-12-23,24,Email,1,1.0
ADO017426,CUST01637,FEAT008,20220716,2022-07-16,2022-07-26,10,Email,1,5.0
ADO017427,CUST03435,FEAT001,20220514,2022-05-14,2022-06-08,25,Organic,1,41.0
ADO017428,CUST02361,FEAT004,20221025,2022-10-25,2022-11-01,7,In-App Banner,1,54.0
ADO017429,CUST01502,FEAT006,20230709,2023-07-09,2023-07-14,5,Push Notification,1,22.0
ADO017430,CUST01526,FEAT005,20220217,2022-02-17,2022-03-07,18,Organic,1,34.0
ADO017431,CUST04099,FEAT002,20220501,2022-05-01,2022-05-05,4,Referral,1,33.0
ADO017432,CUST03255,FEAT004,20230305,2023-03-05,2023-03-18,13,Referral,0,8.0
ADO017433,CUST04204,FEAT004,20220731,2022-07-31,2022-07-31,0,In-App Banner,0,46.0
ADO017434,CUST01579,FEAT003,20220410,2022-04-10,2022-04-25,15,In-App Banner,1,19.0
ADO017435,CUST04889,FEAT003,20220930,2022-09-30,2022-10-01,1,In-App Banner,1,
ADO017436,CUST03896,FEAT005,20221225,2022-12-25,2022-12-27,2,Push Notification,1,6.0
ADO017437,CUST03989,FEAT007,20230302,2023-03-02,2023-03-30,28,Push Notification,0,29.0
ADO017438,CUST02483,FEAT003,20220415,2022-04-15,2022-05-07,22,In-App Banner,1,21.0
ADO017439,CUST00817,FEAT003,20230724,2023-07-24,2023-08-02,9,Organic,1,
ADO017440,CUST02674,FEAT006,20220311,2022-03-11,2022-03-30,19,Push Notification,0,5.0
ADO017441,CUST01257,FEAT001,20220103,2022-01-03,2022-01-19,16,In-App Banner,1,57.0
ADO017442,CUST02227,FEAT005,20230313,2023-03-13,2023-03-24,11,Push Notification,1,
ADO017443,CUST04202,FEAT004,20221211,2022-12-11,2022-12-13,2,Push Notification,0,51.0
ADO017444,CUST00322,FEAT004,20230118,2023-01-18,2023-02-16,29,Push Notification,1,60.0
ADO017445,CUST02843,FEAT002,20230819,2023-08-19,2023-09-15,27,Push Notification,1,22.0
ADO017446,CUST02066,FEAT001,20220225,2022-02-25,2022-03-26,29,Referral,1,16.0
ADO017447,CUST00813,FEAT006,20220218,2022-02-18,2022-03-16,26,Email,1,32.0
