metric_id,customer_id,date_id,month,features_adopted,features_active,monthly_revenue_inr,clv_inr,nps_score,support_tickets,login_frequency,churn_risk_score,cross_sell_flag
MET013920,CUST00382,20220901,2022-09-01,4,2,1044.44,8831.58,5,3,6,0.0592,0
MET013921,CUST00389,20220701,2022-07-01,4,3,1112.65,21333.39,10,2,7,0.5508,1
MET013922,CUST03262,20230401,2023-04-01,3,3,285.99,1731.57,5,1,12,0.0888,1
MET013923,CUST03227,20230301,2023-03-01,5,0,117.84,4868.39,2,5,4,0.2776,1
MET013924,CUST02652,20231201,2023-12-01,2,0,310.64,6580.5,9,4,18,0.5552,0
MET013925,CUST02134,20230301,2023-03-01,2,5,150.3,3257.97,7,0,1,0.1999,1
MET013926,CUST00469,20220901,2022-09-01,1,5,938.69,8185.12,4,3,9,0.344,0
MET013927,CUST03804,20221101,2022-11-01,2,1,2470.08,14894.39,8,2,25,0.5548,1
MET013928,CUST01930,20231001,2023-10-01,5,3,1054.63,9986.82,5,0,23,0.0211,0
MET013929,CUST02886,20230201,2023-02-01,5,2,367.11,8461.01,6,4,26,0.3794,1
MET013930,CUST04051,20230901,2023-09-01,3,4,1170.74,16706.65,4,0,11,0.8928,1
MET013931,CUST00330,20220801,2022-08-01,3,5,1244.83,7364.81,5,5,10,0.6487,0
MET013932,CUST00165,20231101,2023-11-01,4,3,467.93,1643.45,7,1,14,0.5854,1
MET013933,CUST04284,20240501,2024-05-01,4,0,318.62,6124.22,2,4,8,0.948,1
MET013934,CUST04868,20230701,2023-07-01,5,4,405.43,4084.16,7,0,0,0.7039,1
MET013935,CUST02249,20230301,2023-03-01,2,4,360.14,6406.43,7,0,30,0.3603,0
MET013936,CUST00054,20240201,2024-02-01,5,4,495.21,3207.34,9,0,30,0.1452,0
MET013937,CUST00346,20231001,2023-10-01,5,5,1343.31,7479.28,7,5,6,0.8376,0
MET013938,CUST03265,20220801,2022-08-01,3,3,403.18,11609.7,1,1,20,0.4734,0
MET013939,CUST02994,20240301,2024-03-01,3,5,421.81,4348.38,1,2,4,0.0621,1
MET013940,CUST02989,20220301,2022-03-01,6,1,309.87,5234.94,3,1,21,0.7713,1
MET013941,CUST03381,20230701,2023-07-01,4,5,1464.77,12127.26,5,4,5,0.4184,0
MET013942,CUST03297,20230701,2023-07-01,5,3,476.7,20050.16,10,2,22,0.7552,1
MET013943,CUST01556,20230101,2023-01-01,1,4,1281.84,11536.52,1,5,9,0.3548,0
MET013944,CUST04240,20220401,2022-04-01,6,5,996.52,15101.56,6,3,24,0.3458,0
MET013945,CUST04244,20230701,2023-07-01,2,0,532.85,12107.63,7,3,16,0.6204,1
MET013946,CUST04456,20221001,2022-10-01,5,0,196.3,2657.0,4,0,8,0.9777,0
MET013947,CUST00382,20221101,2022-11-01,5,2,1217.0,15496.41,6,3,2,0.6129,1
MET013948,CUST01882,20220801,2022-08-01,3,0,193.37,2536.45,4,4,8,0.4129,1
MET013949,CUST02216,20230301,2023-03-01,2,4,1363.02,15435.8,7,1,4,0.9661,0
MET013950,CUST01715,20240301,2024-03-01,5,1,3046.72,34179.75,3,2,14,0.7165,0
MET013951,CUST02869,20220901,2022-09-01,5,5,130.33,2507.33,6,0,20,0.8753,0
MET013952,CUST04856,20230601,2023-06-01,4,4,184.7,5160.24,8,0,10,0.5787,1
MET013953,CUST03497,20220701,2022-07-01,6,5,2192.2,23301.56,7,4,1,0.3049,1
MET013954,CUST00401,20220401,2022-04-01,3,1,263.11,3390.69,10,3,26,0.1981,1
MET013955,CUST02258,20220701,2022-07-01,4,2,319.98,5255.95,10,0,21,0.9249,1
MET013956,CUST00157,20220701,2022-07-01,6,2,481.61,3041.4,5,2,9,0.7359,1
MET013957,CUST03675,20240501,2024-05-01,5,4,259.67,3488.21,10,1,16,0.882,1
MET013958,CUST01138,20230801,2023-08-01,2,2,1984.7,48236.62,3,3,27,0.8666,0
MET013959,CUST02036,20220501,2022-05-01,4,2,1267.53,20292.4,6,5,5,0.27,1
MET013960,CUST01628,20220701,2022-07-01,2,3,581.66,10302.87,4,3,14,0.9769,0
MET013961,CUST02766,20221201,2022-12-01,5,0,1485.76,5926.3,10,4,22,0.6034,1
MET013962,CUST00793,20221201,2022-12-01,3,1,2454.73,49829.05,10,5,29,0.7743,1
MET013963,CUST01959,20240401,2024-04-01,2,4,503.86,13933.15,9,3,18,0.8841,0
MET013964,CUST03702,20230201,2023-02-01,1,0,925.61,14178.46,5,4,5,0.0856,0
MET013965,CUST00499,20240201,2024-02-01,3,3,491.14,20936.75,4,4,11,0.2375,0
MET013966,CUST02118,20220801,2022-08-01,5,3,324.56,3594.46,7,4,0,0.0003,1
MET013967,CUST03190,20230901,2023-09-01,5,5,482.02,3040.74,2,3,12,0.6029,1
MET013968,CUST01782,20231101,2023-11-01,5,1,264.78,4475.0,10,3,4,0.5711,0
MET013969,CUST04514,20220301,2022-03-01,2,0,391.29,9301.68,6,1,22,0.3554,0
MET013970,CUST00695,20230701,2023-07-01,4,1,1374.53,21404.51,3,0,26,0.1201,0
MET013971,CUST03133,20220801,2022-08-01,2,2,1349.79,51554.69,9,5,28,0.9254,0
MET013972,CUST02085,20230801,2023-08-01,3,2,1130.08,20678.06,5,1,9,0.7759,0
MET013973,CUST04867,20230801,2023-08-01,6,4,354.1,6404.78,9,4,3,0.6186,0
MET013974,CUST01661,20240201,2024-02-01,6,2,1245.47,20667.14,9,3,9,0.1257,0
MET013975,CUST01804,20220601,2022-06-01,3,2,340.53,6208.65,3,3,30,0.3427,0
MET013976,CUST04596,20231201,2023-12-01,4,5,288.65,7072.26,7,2,4,0.4014,0
MET013977,CUST01752,20221201,2022-12-01,5,4,361.36,6492.59,5,3,27,0.2426,1
MET013978,CUST03562,20230501,2023-05-01,6,1,1107.3,51689.73,1,3,19,0.2975,0
MET013979,CUST00118,20230901,2023-09-01,3,4,231.08,2913.06,7,4,5,0.1866,1
MET013980,CUST03658,20230601,2023-06-01,6,2,389.69,2922.86,9,2,26,0.2566,0
MET013981,CUST00969,20230401,2023-04-01,4,5,1442.25,24398.66,10,0,8,0.922,1
MET013982,CUST01085,20240601,2024-06-01,4,1,214.76,6745.92,7,2,14,0.5482,0
MET013983,CUST02482,20230901,2023-09-01,6,4,231.23,4778.29,1,0,17,0.8356,0
MET013984,CUST01475,20230401,2023-04-01,5,3,597.79,8456.71,1,3,1,0.5543,1
MET013985,CUST03428,20220101,2022-01-01,2,4,2605.64,34445.2,4,1,10,0.1062,0
MET013986,CUST02878,20230901,2023-09-01,3,2,249.95,3999.34,10,3,27,0.7859,0
MET013987,CUST02281,20230601,2023-06-01,1,5,1081.45,13539.98,7,2,6,0.9154,0
MET013988,CUST04941,20240201,2024-02-01,5,0,1238.24,34339.95,7,5,3,0.923,0
MET013989,CUST02702,20230601,2023-06-01,5,1,1114.93,20517.74,6,2,25,0.2225,0
MET013990,CUST01565,20220201,2022-02-01,4,4,271.14,4505.96,9,1,30,0.9831,1
MET013991,CUST04754,20240501,2024-05-01,5,1,950.92,16739.4,2,5,8,0.731,0
MET013992,CUST03105,20230101,2023-01-01,6,3,797.16,19301.36,2,5,29,0.4103,1
MET013993,CUST04801,20230601,2023-06-01,6,5,1060.31,6649.29,4,4,4,0.6835,0
MET013994,CUST02398,20220501,2022-05-01,5,2,3531.81,41681.37,3,5,14,0.0828,1
MET013995,CUST04204,20220801,2022-08-01,2,5,233.04,3691.2,7,3,0,0.8941,1
MET013996,CUST02891,20230501,2023-05-01,4,0,442.58,2571.29,3,4,24,0.8661,0
MET013997,CUST03581,20221001,2022-10-01,4,2,367.77,5722.33,7,5,17,0.8661,0
MET013998,CUST03588,20230101,2023-01-01,3,5,498.91,19304.78,6,1,21,0.5236,0
MET013999,CUST03318,20230101,2023-01-01,3,4,1417.35,9634.01,4,4,30,0.0868,0
MET014000,CUST01076,20240201,2024-02-01,6,1,451.73,6069.11,9,4,8,0.9868,0
MET014001,CUST00462,20220701,2022-07-01,6,2,194.53,2238.24,3,5,0,0.8487,0
MET014002,CUST04136,20220501,2022-05-01,2,0,1275.47,21294.65,8,5,0,0.937,1
MET014003,CUST04013,20220401,2022-04-01,5,3,425.84,5225.6,3,2,20,0.7827,1
MET014004,CUST01572,20220301,2022-03-01,6,5,454.43,5947.91,3,2,24,0.5577,0
MET014005,CUST04115,20220101,2022-01-01,5,3,359.54,3689.21,5,5,11,0.9869,1
MET014006,CUST00870,20231101,2023-11-01,2,0,332.21,19030.86,4,1,15,0.9284,1
MET014007,CUST01990,20220801,2022-08-01,2,2,337.08,4254.86,6,4,6,0.4056,0
MET014008,CUST01124,20240101,2024-01-01,4,0,1441.77,39896.31,10,5,2,0.4495,0
MET014009,CUST03112,20230501,2023-05-01,2,0,161.77,4346.18,1,0,2,0.3447,1
MET014010,CUST04335,20220101,2022-01-01,3,3,414.58,6745.54,5,4,8,0.5104,1
MET014011,CUST03171,20230201,2023-02-01,2,1,869.09,8323.75,5,5,30,0.3252,0
MET014012,CUST01591,20220501,2022-05-01,2,4,302.08,3348.99,8,1,27,0.5686,0
MET014013,CUST02452,20220401,2022-04-01,2,4,497.22,3707.5,6,3,30,0.2104,1
MET014014,CUST04713,20231001,2023-10-01,5,3,162.54,4790.75,3,5,29,0.9839,0
MET014015,CUST03372,20220201,2022-02-01,2,0,460.86,2409.74,1,3,14,0.736,0
MET014016,CUST03959,20220401,2022-04-01,2,5,1090.24,17274.81,4,5,1,0.9681,0
MET014017,CUST04222,20230401,2023-04-01,1,2,1488.07,11124.77,5,5,1,0.99,1
MET014018,CUST02263,20240501,2024-05-01,1,1,323.5,7594.15,10,1,14,0.0925,0
MET014019,CUST00318,20230901,2023-09-01,5,2,3013.95,17122.85,8,3,20,0.6213,0
MET014020,CUST04087,20220401,2022-04-01,5,2,214.34,5916.02,1,1,4,0.835,0
MET014021,CUST01365,20220701,2022-07-01,1,4,469.39,5181.35,7,4,22,0.5161,0
MET014022,CUST03488,20220901,2022-09-01,2,1,606.93,17582.71,8,0,30,0.9991,1
MET014023,CUST01620,20240101,2024-01-01,1,5,1089.7,7282.32,6,2,3,0.8332,1
MET014024,CUST01162,20230401,2023-04-01,3,0,176.08,5662.11,1,4,26,0.2346,0
MET014025,CUST01651,20220901,2022-09-01,3,5,395.22,2472.15,2,0,17,0.9122,0
MET014026,CUST03552,20230101,2023-01-01,4,0,150.33,4047.0,8,4,24,0.9378,1
MET014027,CUST00341,20230201,2023-02-01,3,2,1235.57,8556.19,7,0,26,0.0107,0
MET014028,CUST01786,20220801,2022-08-01,6,2,1982.4,22262.67,9,4,28,0.5472,0
MET014029,CUST00834,20221201,2022-12-01,3,3,296.6,2403.53,7,3,3,0.1832,1
MET014030,CUST00385,20220101,2022-01-01,5,2,960.51,5127.34,5,5,14,0.2315,1
MET014031,CUST04767,20220401,2022-04-01,1,0,643.58,7399.39,4,4,14,0.8056,1
MET014032,CUST02141,20240301,2024-03-01,2,3,3277.23,19375.88,8,1,25,0.589,0
MET014033,CUST03756,20220201,2022-02-01,5,4,2222.03,13115.87,7,0,2,0.6489,1
MET014034,CUST04844,20220501,2022-05-01,2,5,321.57,9306.94,3,5,0,0.86,1
MET014035,CUST00397,20220901,2022-09-01,4,1,266.36,3467.04,3,3,26,0.3829,1
MET014036,CUST04951,20231001,2023-10-01,5,2,807.16,18244.12,9,2,15,0.4867,0
MET014037,CUST02553,20230301,2023-03-01,3,0,462.75,9752.75,4,5,25,0.2285,0
MET014038,CUST00038,20230301,2023-03-01,2,4,3539.33,36265.27,8,2,12,0.7248,0
MET014039,CUST00503,20221101,2022-11-01,6,4,349.75,1708.84,1,5,6,0.6884,1
MET014040,CUST02976,20220101,2022-01-01,2,5,205.33,4888.88,3,1,7,0.8992,0
MET014041,CUST02423,20240601,2024-06-01,4,5,272.08,5039.48,6,5,19,0.3007,1
MET014042,CUST02347,20230401,2023-04-01,1,2,413.52,4474.43,2,4,23,0.8656,0
MET014043,CUST04118,20220801,2022-08-01,5,3,3324.1,14737.39,7,0,21,0.1795,0
MET014044,CUST04223,20240201,2024-02-01,1,0,1332.91,11931.48,4,2,11,0.4546,0
MET014045,CUST00930,20230901,2023-09-01,3,3,1344.06,45967.74,10,5,19,0.105,1
MET014046,CUST00562,20220401,2022-04-01,5,5,2497.51,12815.46,8,4,13,0.7369,0
MET014047,CUST04539,20240101,2024-01-01,6,4,184.77,6761.08,5,1,0,0.9125,0
MET014048,CUST03991,20220601,2022-06-01,6,4,334.6,2099.87,10,0,24,0.0148,0
MET014049,CUST02836,20220501,2022-05-01,3,0,413.7,6370.42,1,2,1,0.2531,0
MET014050,CUST02872,20220501,2022-05-01,6,2,127.38,2304.8,1,0,15,0.6927,1
MET014051,CUST01952,20220101,2022-01-01,4,5,264.04,4470.8,6,2,16,0.2941,0
MET014052,CUST00974,20231101,2023-11-01,1,3,3656.49,26221.06,3,1,10,0.2821,0
MET014053,CUST03618,20230701,2023-07-01,5,4,383.89,5724.84,9,5,4,0.7262,1
MET014054,CUST01939,20230201,2023-02-01,5,4,426.91,2033.22,3,3,1,0.3886,1
MET014055,CUST00521,20240601,2024-06-01,3,4,1062.24,16835.12,10,3,12,0.1,1
MET014056,CUST01344,20240101,2024-01-01,4,0,899.41,5669.17,3,3,15,0.2193,0
MET014057,CUST01133,20221201,2022-12-01,4,5,1368.86,10358.18,1,1,25,0.9463,1
MET014058,CUST03423,20220501,2022-05-01,6,0,462.07,7180.76,7,2,21,0.9525,0
MET014059,CUST03218,20220201,2022-02-01,1,3,245.05,4854.93,8,0,30,0.6262,1
MET014060,CUST02315,20230401,2023-04-01,5,4,386.15,5394.22,2,4,10,0.1202,0
MET014061,CUST02841,20231001,2023-10-01,6,2,627.93,8988.48,7,3,0,0.17,0
MET014062,CUST04790,20220401,2022-04-01,2,5,173.05,5514.38,6,3,0,0.0064,1
MET014063,CUST00172,20221201,2022-12-01,4,2,931.86,12441.15,1,1,14,0.7593,0
MET014064,CUST03500,20220901,2022-09-01,3,4,376.01,4366.82,4,5,15,0.422,1
MET014065,CUST03383,20220301,2022-03-01,3,1,1060.14,9512.03,7,5,16,0.6586,0
MET014066,CUST03638,20220101,2022-01-01,1,3,168.83,2535.63,5,1,5,0.8011,0
MET014067,CUST03048,20240201,2024-02-01,1,1,115.1,5292.47,10,5,25,0.5423,0
MET014068,CUST00036,20221001,2022-10-01,6,2,436.98,3064.27,9,4,20,0.8458,0
MET014069,CUST01690,20221201,2022-12-01,2,3,429.87,4960.55,1,2,9,0.7073,0
MET014070,CUST04727,20231101,2023-11-01,6,0,902.67,4959.23,7,4,0,0.3908,0
MET014071,CUST03097,20240201,2024-02-01,1,5,133.95,2827.97,3,4,6,0.9063,0
MET014072,CUST00050,20220601,2022-06-01,1,4,609.94,9415.64,9,2,9,0.438,0
MET014073,CUST02344,20220401,2022-04-01,3,0,193.44,6438.98,1,1,28,0.9748,0
MET014074,CUST02259,20230901,2023-09-01,3,4,1110.82,8746.71,10,5,14,0.766,1
MET014075,CUST04591,20231101,2023-11-01,4,5,1385.39,6208.29,6,4,21,0.55,0
MET014076,CUST03229,20240301,2024-03-01,5,2,773.42,16131.25,5,3,11,0.4587,1
MET014077,CUST00887,20240201,2024-02-01,1,4,951.0,7555.81,7,3,18,0.0648,0
MET014078,CUST01872,20240401,2024-04-01,5,4,373.83,4804.66,9,5,15,0.3622,0
MET014079,CUST04775,20220601,2022-06-01,2,1,450.04,14070.14,6,0,15,0.455,0
MET014080,CUST03789,20230101,2023-01-01,6,3,368.09,3211.94,8,2,1,0.5729,0
MET014081,CUST00525,20240201,2024-02-01,6,3,1410.16,16818.13,8,4,10,0.0204,0
MET014082,CUST01402,20220201,2022-02-01,1,5,1076.37,34626.81,3,1,19,0.3327,0
MET014083,CUST04308,20220701,2022-07-01,2,5,1245.59,12589.43,4,1,23,0.4893,0
MET014084,CUST03962,20231201,2023-12-01,6,2,1164.63,19200.49,4,4,4,0.7492,0
MET014085,CUST02235,20231001,2023-10-01,3,4,445.46,4074.32,8,5,28,0.5965,0
MET014086,CUST02547,20220601,2022-06-01,6,2,687.95,6122.09,5,3,24,0.8254,1
MET014087,CUST00373,20230701,2023-07-01,2,5,125.22,5163.13,3,5,20,0.9205,1
MET014088,CUST04986,20240501,2024-05-01,1,4,1257.57,11389.4,5,2,0,0.9925,0
MET014089,CUST02049,20230601,2023-06-01,3,3,114.59,4853.17,6,2,7,0.5258,1
MET014090,CUST01458,20230301,2023-03-01,4,1,269.02,4186.52,2,5,11,0.8658,0
MET014091,CUST01682,20231201,2023-12-01,1,3,436.74,6437.89,10,5,9,0.6293,0
MET014092,CUST01708,20220301,2022-03-01,6,5,410.46,15284.49,10,2,2,0.7373,0
MET014093,CUST01877,20220901,2022-09-01,5,5,429.43,6144.31,3,3,5,0.4402,0
MET014094,CUST02355,20230601,2023-06-01,4,5,362.93,3656.58,4,3,15,0.489,0
MET014095,CUST02707,20240201,2024-02-01,2,5,1416.37,13089.18,7,4,8,0.6251,0
MET014096,CUST01659,20240401,2024-04-01,3,5,371.19,6085.5,7,0,16,0.6013,1
MET014097,CUST03354,20230601,2023-06-01,4,1,521.41,8907.2,2,0,10,0.1122,1
MET014098,CUST02573,20231001,2023-10-01,2,5,304.46,6802.88,9,3,1,0.7736,0
MET014099,CUST00116,20240601,2024-06-01,6,2,1136.01,15763.22,9,5,24,0.5161,0
MET014100,CUST02992,20220201,2022-02-01,1,5,399.39,6946.17,5,2,14,0.9131,0
MET014101,CUST01761,20240401,2024-04-01,6,5,328.93,2446.03,7,2,8,0.7831,0
MET014102,CUST03059,20220301,2022-03-01,4,1,261.15,5935.99,1,4,15,0.4505,0
MET014103,CUST00177,20240201,2024-02-01,5,4,3097.72,17711.95,1,4,4,0.0842,1
MET014104,CUST02696,20231201,2023-12-01,1,2,996.91,10895.71,10,5,3,0.9682,0
MET014105,CUST00348,20220901,2022-09-01,1,0,391.91,2030.75,4,5,14,0.3305,1
MET014106,CUST02728,20230301,2023-03-01,1,0,276.79,2408.65,8,1,8,0.88,1
MET014107,CUST01511,20230501,2023-05-01,4,2,272.07,7001.6,7,4,9,0.4728,1
MET014108,CUST03980,20220201,2022-02-01,5,2,275.05,3089.41,5,0,7,0.1309,1
MET014109,CUST02072,20230701,2023-07-01,6,4,183.01,5136.79,6,0,9,0.0974,0
MET014110,CUST03407,20230101,2023-01-01,2,0,403.77,7152.51,4,3,21,0.8138,1
MET014111,CUST04972,20220201,2022-02-01,4,3,3686.04,45071.61,5,3,13,0.0923,1
MET014112,CUST03110,20230601,2023-06-01,2,4,326.47,20437.19,10,0,30,0.6962,1
MET014113,CUST03193,20231101,2023-11-01,3,5,498.21,3098.81,7,1,29,0.6931,0
MET014114,CUST03950,20220601,2022-06-01,4,4,1425.32,7753.47,6,5,8,0.5687,0
MET014115,CUST04703,20220801,2022-08-01,1,0,337.47,5054.23,3,4,22,0.3357,0
MET014116,CUST03631,20231001,2023-10-01,3,0,1382.4,20505.99,8,3,28,0.4699,1
MET014117,CUST01582,20220801,2022-08-01,5,3,1580.68,48162.46,9,4,5,0.5087,0
MET014118,CUST02397,20240101,2024-01-01,4,4,220.56,2463.81,7,1,30,0.9814,1
MET014119,CUST01733,20220601,2022-06-01,6,0,1177.13,50882.86,4,3,16,0.0085,1
MET014120,CUST01669,20240201,2024-02-01,2,2,429.96,3658.94,5,1,20,0.083,1
MET014121,CUST03140,20220701,2022-07-01,3,2,494.34,5353.75,8,4,11,0.1892,0
MET014122,CUST01908,20220301,2022-03-01,2,4,804.39,9759.24,6,4,8,0.5762,1
MET014123,CUST04119,20230301,2023-03-01,2,0,2869.26,32892.62,4,5,30,0.8482,1
MET014124,CUST03312,20220401,2022-04-01,2,0,128.31,2483.17,7,4,18,0.6628,1
MET014125,CUST01221,20230801,2023-08-01,6,0,1048.89,8502.63,7,4,9,0.5302,0
MET014126,CUST03346,20230201,2023-02-01,2,5,920.1,7950.72,9,5,2,0.2217,0
MET014127,CUST04253,20231001,2023-10-01,4,2,342.86,2538.18,5,4,13,0.5254,1
MET014128,CUST04957,20230701,2023-07-01,5,1,540.39,10906.15,4,3,29,0.4624,0
MET014129,CUST01466,20230201,2023-02-01,5,4,154.62,6520.44,8,1,24,0.7552,0
MET014130,CUST02762,20230101,2023-01-01,5,3,148.06,5811.15,9,3,25,0.6208,0
MET014131,CUST04957,20220601,2022-06-01,5,5,1002.32,5383.32,10,3,22,0.2667,1
MET014132,CUST04527,20230901,2023-09-01,3,1,1860.33,12820.51,3,3,28,0.9268,1
MET014133,CUST00917,20230801,2023-08-01,6,2,3232.2,16691.0,6,0,27,0.0813,0
MET014134,CUST03338,20240301,2024-03-01,5,5,117.45,1794.9,6,1,24,0.1679,1
MET014135,CUST04626,20230201,2023-02-01,3,1,239.58,5395.58,7,2,5,0.3603,0
MET014136,CUST01304,20220901,2022-09-01,2,4,1074.82,10682.14,5,2,13,0.2036,0
MET014137,CUST04105,20220501,2022-05-01,3,3,175.45,5412.8,7,5,20,0.422,0
MET014138,CUST02714,20240501,2024-05-01,3,3,368.61,2270.57,9,4,18,0.5696,0
MET014139,CUST01286,20220301,2022-03-01,1,3,542.42,14301.71,5,0,11,0.7897,1
MET014140,CUST02053,20220101,2022-01-01,5,3,3186.9,40493.41,9,1,15,0.1484,0
MET014141,CUST00447,20230701,2023-07-01,5,0,123.47,5511.7,8,0,28,0.9055,0
MET014142,CUST01101,20230501,2023-05-01,1,1,310.03,3054.98,1,2,24,0.7267,0
MET014143,CUST00965,20240101,2024-01-01,2,4,373.94,6716.42,6,2,12,0.3034,0
MET014144,CUST04122,20240201,2024-02-01,2,0,109.97,5464.86,8,2,10,0.3319,1
MET014145,CUST03748,20220401,2022-04-01,1,4,365.1,5165.01,4,3,23,0.0959,1
MET014146,CUST03404,20230601,2023-06-01,5,0,377.9,7188.37,7,0,9,0.8785,0
MET014147,CUST02878,20230201,2023-02-01,3,1,488.38,2985.63,4,1,27,0.6855,0
MET014148,CUST00220,20240401,2024-04-01,4,2,104.04,6598.7,8,5,24,0.1726,1
MET014149,CUST00510,20220501,2022-05-01,5,4,142.28,5317.12,8,0,10,0.7269,0
MET014150,CUST03291,20240101,2024-01-01,1,5,1563.82,51345.65,7,0,15,0.2169,0
MET014151,CUST02638,20240101,2024-01-01,4,2,380.14,12881.72,9,4,19,0.9798,0
MET014152,CUST02474,20231101,2023-11-01,3,4,1125.65,8279.78,3,4,23,0.1017,0
MET014153,CUST00784,20230901,2023-09-01,1,3,300.06,2598.33,3,1,30,0.923,0
MET014154,CUST00552,20220301,2022-03-01,3,0,388.01,5394.23,4,5,12,0.0917,0
MET014155,CUST00450,20240501,2024-05-01,2,1,341.0,2490.46,7,5,20,0.4496,1
MET014156,CUST01326,20240601,2024-06-01,1,0,146.8,2174.74,2,4,23,0.6632,1
MET014157,CUST02735,20231001,2023-10-01,1,5,398.39,2123.94,3,0,16,0.4709,0
MET014158,CUST04739,20230601,2023-06-01,2,3,153.42,5227.74,9,2,9,0.3271,0
MET014159,CUST00945,20220301,2022-03-01,3,3,2224.87,33674.21,10,0,14,0.3264,0
MET014160,CUST02985,20220901,2022-09-01,6,4,212.9,6742.56,6,2,12,0.4827,0
MET014161,CUST00429,20220701,2022-07-01,2,0,886.72,17332.26,8,1,16,0.341,0
MET014162,CUST04063,20221101,2022-11-01,5,2,443.61,8594.14,3,2,29,0.5607,1
MET014163,CUST03456,20221201,2022-12-01,4,5,400.27,5121.69,1,5,2,0.0034,0
MET014164,CUST00282,20240401,2024-04-01,1,5,497.73,5163.14,10,0,27,0.417,0
MET014165,CUST04113,20220101,2022-01-01,2,0,701.39,15423.94,5,1,21,0.4827,1
MET014166,CUST04703,20240401,2024-04-01,5,1,353.99,11350.86,2,0,19,0.3535,0
MET014167,CUST01947,20220101,2022-01-01,4,3,313.36,4099.14,7,2,21,0.8566,0
MET014168,CUST04057,20220401,2022-04-01,6,5,2673.74,35055.17,7,0,0,0.2305,0
MET014169,CUST03905,20220701,2022-07-01,1,0,1494.59,15522.54,3,2,12,0.6672,1
MET014170,CUST02441,20230901,2023-09-01,1,2,312.35,11555.36,1,4,15,0.6934,0
MET014171,CUST04530,20230301,2023-03-01,4,5,3618.78,42204.85,4,4,0,0.9007,1
MET014172,CUST03395,20220901,2022-09-01,4,4,1486.85,13814.62,8,1,29,0.8419,0
MET014173,CUST01889,20220601,2022-06-01,4,3,104.88,2358.0,3,5,22,0.6122,1
MET014174,CUST01269,20230601,2023-06-01,6,5,241.76,6754.62,2,4,8,0.339,0
MET014175,CUST04963,20230101,2023-01-01,1,1,363.38,4651.16,4,5,6,0.0693,0
MET014176,CUST03142,20230901,2023-09-01,4,5,497.71,8865.72,1,5,19,0.6595,0
MET014177,CUST02285,20240501,2024-05-01,4,3,189.08,2457.91,7,1,19,0.8889,0
MET014178,CUST01281,20230801,2023-08-01,4,0,960.27,12039.34,2,5,27,0.6704,1
MET014179,CUST01190,20230401,2023-04-01,1,0,129.62,5091.74,4,4,21,0.6386,0
MET014180,CUST03831,20220901,2022-09-01,5,5,465.14,5521.13,3,1,16,0.3181,0
MET014181,CUST04434,20230101,2023-01-01,3,1,144.58,1855.85,3,2,28,0.1761,0
MET014182,CUST01560,20230601,2023-06-01,1,3,2147.64,37199.1,1,0,3,0.4738,0
MET014183,CUST02852,20231001,2023-10-01,1,3,865.71,8893.18,6,2,20,0.1093,1
MET014184,CUST04467,20230501,2023-05-01,1,1,1942.99,33088.22,2,3,17,0.4556,1
MET014185,CUST04406,20240501,2024-05-01,4,4,320.62,6149.63,2,3,27,0.8209,1
MET014186,CUST04866,20231101,2023-11-01,5,5,412.63,1666.64,2,0,30,0.6664,0
MET014187,CUST00113,20230101,2023-01-01,1,4,1493.75,5234.33,5,5,22,0.5707,0
MET014188,CUST02697,20240401,2024-04-01,1,3,373.15,2931.27,9,1,23,0.4138,1
MET014189,CUST01115,20220401,2022-04-01,5,5,457.13,2590.04,3,3,28,0.4438,0
MET014190,CUST03773,20220301,2022-03-01,3,4,1279.74,10536.27,7,3,0,0.9763,1
MET014191,CUST00833,20240601,2024-06-01,5,2,1196.53,11953.2,9,5,7,0.6544,0
MET014192,CUST03025,20240501,2024-05-01,5,0,240.26,6470.3,1,4,18,0.8874,1
MET014193,CUST03790,20230901,2023-09-01,1,3,1309.96,18600.8,1,5,4,0.6642,1
MET014194,CUST04752,20230401,2023-04-01,4,0,113.72,5259.39,1,2,14,0.6333,1
MET014195,CUST01618,20221001,2022-10-01,5,3,283.12,5976.89,6,2,4,0.3334,1
MET014196,CUST00175,20230701,2023-07-01,2,0,441.34,5435.86,3,3,29,0.6691,0
MET014197,CUST02246,20220401,2022-04-01,3,3,336.05,6283.38,1,5,23,0.9305,0
MET014198,CUST04078,20220901,2022-09-01,5,5,1088.93,10146.02,1,5,28,0.6462,1
MET014199,CUST04261,20230401,2023-04-01,1,4,424.59,7183.4,8,5,24,0.6262,1
MET014200,CUST01401,20240301,2024-03-01,5,0,822.99,11082.68,10,2,5,0.4922,0
MET014201,CUST04670,20220201,2022-02-01,1,3,736.94,17391.92,5,0,8,0.3373,0
MET014202,CUST04697,20231201,2023-12-01,5,1,262.11,2968.74,2,5,10,0.1821,0
MET014203,CUST02110,20230401,2023-04-01,2,4,304.61,5142.43,7,3,17,0.9124,0
MET014204,CUST02029,20230901,2023-09-01,2,5,224.4,7150.61,3,3,27,0.9637,1
MET014205,CUST03454,20230701,2023-07-01,6,5,290.41,1635.25,5,0,18,0.5105,1
MET014206,CUST01799,20220801,2022-08-01,1,2,308.26,5211.55,9,4,26,0.6753,1
MET014207,CUST02655,20240101,2024-01-01,1,2,1342.91,20977.21,9,3,27,0.8231,0
